epoch,accuracy,dice_coef,f1,iou_coef,loss,lr,val_accuracy,val_dice_coef,val_f1,val_iou_coef,val_loss
13,0.8561627864837646,0.7933671474456787,0.8617445230484009,0.6621472835540771,0.6371943354606628,0.001,0.8045273423194885,0.746056079864502,0.8113734722137451,0.6034603714942932,0.9069770574569702
14,0.8585756421089172,0.7964701652526855,0.8641887307167053,0.6663080453872681,0.6246326565742493,0.001,0.8056801557540894,0.7588546276092529,0.8142356872558594,0.6198010444641113,0.9203099012374878
15,0.8648080229759216,0.8047544360160828,0.8704814910888672,0.6774208545684814,0.5968945622444153,0.001,0.8092503547668457,0.7551604509353638,0.8170718550682068,0.6156057119369507,0.904310941696167
16,0.8681851625442505,0.8098301887512207,0.8737747669219971,0.6843498349189758,0.579842746257782,0.001,0.8107069134712219,0.7522485256195068,0.8157346248626709,0.6120361685752869,0.8809125423431396
17,0.8717817068099976,0.8146740198135376,0.8773064613342285,0.6911110281944275,0.5641136169433594,0.001,0.8107011914253235,0.7565518021583557,0.8188641667366028,0.6173239350318909,0.8786973357200623
18,0.873723030090332,0.8174024224281311,0.879069447517395,0.6949301362037659,0.5546972751617432,0.001,0.8023483753204346,0.7587600946426392,0.8100083470344543,0.6192275881767273,0.9614570140838623
19,0.8769933581352234,0.8220049142837524,0.8823543190956116,0.7013214230537415,0.5401808619499207,0.001,0.8130059838294983,0.7628241181373596,0.8201537728309631,0.6247483491897583,0.9033339619636536
20,0.8796217441558838,0.8255072832107544,0.8846546411514282,0.7062421441078186,0.5282212495803833,0.001,0.8097905516624451,0.7714235782623291,0.818313717842102,0.6367635726928711,0.9601898193359375
21,0.8820147514343262,0.8288727402687073,0.8870875239372253,0.7109930515289307,0.5177371501922607,0.001,0.8032311797142029,0.7539150714874268,0.8115751147270203,0.6137988567352295,0.9518997669219971
22,0.8852525949478149,0.8330260515213013,0.8901349902153015,0.71694415807724,0.5034452676773071,0.001,0.8091579675674438,0.7627379894256592,0.8158103227615356,0.6248791813850403,0.9412550926208496
23,0.8857917785644531,0.8341435194015503,0.8904443383216858,0.7185409069061279,0.5002307295799255,0.001,0.8076195120811462,0.7633804082870483,0.8165193200111389,0.626174807548523,0.9522878527641296
24,0.8887250423431396,0.8380436897277832,0.8934196829795837,0.7241449952125549,0.48771077394485474,0.001,0.8172318339347839,0.7752863168716431,0.8255492448806763,0.6417232751846313,0.9177214503288269
25,0.8913812041282654,0.8413912057876587,0.8959367275238037,0.7289980053901672,0.47669678926467896,0.001,0.806715190410614,0.7667685747146606,0.8148351907730103,0.630284309387207,0.9658805131912231
26,0.8946685194969177,0.8457057476043701,0.899071991443634,0.7352739572525024,0.4629642069339752,0.001,0.8143678903579712,0.7722603678703308,0.8229796886444092,0.6374777555465698,0.9437790513038635
27,0.8956839442253113,0.8477956056594849,0.9001191854476929,0.7384015321731567,0.4571784734725952,0.001,0.8058953881263733,0.7702091932296753,0.81325364112854,0.6353088617324829,1.0750690698623657
28,0.9021693468093872,0.8543570041656494,0.9060588479042053,0.7481643557548523,0.43097984790802,0.000100000005,0.818639874458313,0.7719196081161499,0.8228791356086731,0.6380433440208435,0.9217318296432495
29,0.904546320438385,0.8575986623764038,0.9085361361503601,0.7530078887939453,0.4204801917076111,0.000100000005,0.81914222240448,0.778773844242096,0.8273653388023376,0.6463212370872498,0.9289130568504333
30,0.9060076475143433,0.8595229983329773,0.9098560214042664,0.7559090852737427,0.41487911343574524,0.000100000005,0.8187131285667419,0.7773602604866028,0.8253859877586365,0.6444178819656372,0.938093364238739
31,0.9068329930305481,0.8606933951377869,0.9107332229614258,0.757679283618927,0.41129767894744873,0.000100000005,0.8190076947212219,0.7804469466209412,0.8276529908180237,0.6485869884490967,0.9370151162147522
32,0.9074713587760925,0.8616025447845459,0.9113115072250366,0.7590510249137878,0.40880051255226135,0.000100000005,0.8183184862136841,0.7788801193237305,0.8273771405220032,0.6464408040046692,0.936561644077301
