epoch,accuracy,dice_coef,f1,iou_coef,loss,lr,val_accuracy,val_dice_coef,val_f1,val_iou_coef,val_loss
0,0.5960996747016907,0.46008041501045227,0.5390322804450989,0.30912089347839355,2.2299458980560303,0.001,0.667054295539856,0.5565071702003479,0.6450380682945251,0.39196717739105225,1.5296441316604614
1,0.7029102444648743,0.5899510383605957,0.6899021863937378,0.42375805974006653,1.3413141965866089,0.001,0.7029873132705688,0.5948570370674133,0.6929008364677429,0.42951855063438416,1.3245924711227417
2,0.7239758372306824,0.6186955571174622,0.7163398265838623,0.4537539780139923,1.2326750755310059,0.001,0.7160562872886658,0.6516475677490234,0.7197573184967041,0.4899979829788208,1.314362645149231
3,0.7397767901420593,0.6399673819541931,0.7353876829147339,0.4767155051231384,1.157162070274353,0.001,0.7239730358123779,0.6340121626853943,0.7213586568832397,0.4711258113384247,1.2329964637756348
4,0.7502461075782776,0.6538805961608887,0.7473194599151611,0.4922279417514801,1.1090236902236938,0.001,0.7461976408958435,0.6510448455810547,0.7463856935501099,0.4893784821033478,1.1178867816925049
5,0.7638561129570007,0.672080934047699,0.7627512812614441,0.5126127600669861,1.0434364080429077,0.001,0.7446744441986084,0.635298490524292,0.738319456577301,0.4722406566143036,1.1385722160339355
6,0.7693173289299011,0.6804289817810059,0.7693676948547363,0.5221471190452576,1.011188268661499,0.001,0.7568930387496948,0.6927005648612976,0.7608792781829834,0.5372710824012756,1.0852162837982178
7,0.7759656310081482,0.6893686056137085,0.776309609413147,0.5324276089668274,0.9802665710449219,0.001,0.7598870992660522,0.6484066247940063,0.7524012327194214,0.4875014126300812,1.066498041152954
8,0.7818659543991089,0.6975805759429932,0.7829619646072388,0.5421022176742554,0.9510314464569092,0.001,0.7665529847145081,0.6893779039382935,0.7705017924308777,0.5329912900924683,1.0147994756698608
9,0.7853884696960449,0.7019686102867126,0.786522626876831,0.5471634864807129,0.9343065023422241,0.001,0.7687643766403198,0.7139437198638916,0.7748947739601135,0.5626195669174194,1.0373735427856445
10,0.7913359999656677,0.7109849452972412,0.7933075428009033,0.55784672498703,0.9024641513824463,0.001,0.7693093419075012,0.685541570186615,0.7715897560119629,0.5283035039901733,1.0001909732818604
11,0.7938205003738403,0.7143940925598145,0.795855700969696,0.5619100332260132,0.8885481357574463,0.001,0.7735666632652283,0.706028938293457,0.7787564396858215,0.5532464385032654,0.9909799695014954
12,0.7955824136734009,0.7171112298965454,0.7978458404541016,0.5652291178703308,0.8781139254570007,0.001,0.7759350538253784,0.6985332369804382,0.7785100340843201,0.5439879298210144,0.9772812128067017
13,0.7982533574104309,0.7206745743751526,0.8002142310142517,0.569411039352417,0.8668630123138428,0.001,0.7711954116821289,0.7025461196899414,0.7761285901069641,0.5484270453453064,0.9949421286582947
14,0.8012155890464783,0.7254824042320251,0.803915798664093,0.5753448009490967,0.848021924495697,0.001,0.7725400328636169,0.693053126335144,0.7754665017127991,0.5378668904304504,0.9805652499198914
15,0.8039021492004395,0.7292286157608032,0.8067668080329895,0.5797406435012817,0.8340883255004883,0.001,0.7698111534118652,0.6882826089859009,0.7715907692909241,0.531567394733429,0.9827402234077454
16,0.8059747815132141,0.7318750023841858,0.80889892578125,0.5829830169677734,0.8228634595870972,0.001,0.7705389261245728,0.7023513913154602,0.7733141183853149,0.5495705604553223,1.0235999822616577
17,0.8098562955856323,0.7377071380615234,0.8129826188087463,0.5900784134864807,0.8038375377655029,0.001,0.7743399739265442,0.6912066340446472,0.7748509645462036,0.5359531044960022,0.9687761664390564
18,0.811945915222168,0.7408435940742493,0.8153395056724548,0.5940024852752686,0.7921152114868164,0.001,0.7754636406898499,0.6874724626541138,0.7756338715553284,0.5315124988555908,0.9671911001205444
19,0.813872218132019,0.7434073090553284,0.8172392249107361,0.5972350239753723,0.7812659740447998,0.001,0.7774496078491211,0.7013373970985413,0.7802817225456238,0.5469167232513428,0.9578820466995239
20,0.8148479461669922,0.7450162172317505,0.8182084560394287,0.5991821885108948,0.7764549255371094,0.001,0.7812679409980774,0.7059639692306519,0.7840571999549866,0.5525822043418884,0.9459872245788574
21,0.8190951347351074,0.7510033249855042,0.8226227164268494,0.6066675782203674,0.7540990710258484,0.001,0.7733222842216492,0.6858139038085938,0.7712230086326599,0.5304489135742188,1.0199657678604126
22,0.81769859790802,0.7490971684455872,0.8210731148719788,0.6042929887771606,0.7607961893081665,0.001,0.7762900590896606,0.712273120880127,0.7806631326675415,0.5605900287628174,0.9849788546562195
23,0.8199445009231567,0.7524944543838501,0.8232046961784363,0.6085158586502075,0.7480663061141968,0.001,0.774813711643219,0.7235718965530396,0.7812649607658386,0.5734438896179199,1.0166263580322266
24,0.8217814564704895,0.7549362182617188,0.8251002430915833,0.6115204095840454,0.7392867207527161,0.001,0.7764607071876526,0.7223520278930664,0.7800360321998596,0.5732635259628296,1.0230331420898438
25,0.8260625004768372,0.7611709833145142,0.8295257091522217,0.6193856000900269,0.7179413437843323,0.001,0.7744006514549255,0.7028804421424866,0.776992917060852,0.5499851703643799,0.9913673996925354
26,0.8276739716529846,0.7628387808799744,0.8309528231620789,0.6215798258781433,0.7111303210258484,0.001,0.7659093141555786,0.6940932273864746,0.7696076035499573,0.5381776094436646,1.0333340167999268
27,0.8264703154563904,0.7612228989601135,0.829751193523407,0.619385838508606,0.7164855003356934,0.001,0.7706050872802734,0.7126457095146179,0.7758549451828003,0.5609603524208069,1.045184850692749
28,0.829871654510498,0.7659750580787659,0.8333587646484375,0.6255065202713013,0.7003526091575623,0.001,0.7770984172821045,0.7156786322593689,0.7825150489807129,0.5645593404769897,0.989253580570221
29,0.83432936668396,0.7722059488296509,0.8379038572311401,0.6335334181785583,0.6784197688102722,0.001,0.7734867930412292,0.7011831998825073,0.7772297859191895,0.5470191240310669,1.0086145401000977
30,0.8346754312515259,0.7727111577987671,0.8380972743034363,0.6341871619224548,0.6758924722671509,0.001,0.7748740315437317,0.7285915017127991,0.7812190651893616,0.5815263986587524,1.1316722631454468
31,0.8467053174972534,0.7872081398963928,0.850274920463562,0.6531252264976501,0.6215095520019531,0.000100000005,0.780653178691864,0.7276251912117004,0.7860757112503052,0.5794546604156494,1.025327444076538
32,0.8502758741378784,0.792766273021698,0.8539605736732483,0.6605179309844971,0.6051151752471924,0.000100000005,0.7800120711326599,0.7278336882591248,0.7850876450538635,0.5797886848449707,1.0191030502319336
33,0.851586639881134,0.7946373820304871,0.8552421927452087,0.6630107760429382,0.5994057059288025,0.000100000005,0.7804005146026611,0.7292672395706177,0.7871988415718079,0.5814502239227295,1.0263793468475342
34,0.8526007533073425,0.7959657311439514,0.8562957048416138,0.6647822260856628,0.5949965715408325,0.000100000005,0.7787250876426697,0.7249822616577148,0.7832778692245483,0.5764721632003784,1.0302319526672363
35,0.8533037304878235,0.7969011664390564,0.8570200800895691,0.6660414934158325,0.591927707195282,0.000100000005,0.7798640131950378,0.7285796999931335,0.7857235074043274,0.5807691812515259,1.052433967590332
