epoch,accuracy,categorical_accuracy,loss,lr,val_accuracy,val_categorical_accuracy,val_loss
28,0.7118598818778992,0.7118598818778992,0.818770706653595,1.0000001e-09,0.6147836446762085,0.6147836446762085,1.4886895418167114
29,0.7131045460700989,0.7131045460700989,0.8205191493034363,1.0000001e-09,0.6155849099159241,0.6155849099159241,1.4786603450775146
30,0.7092372179031372,0.7092372179031372,0.8222103118896484,1.0000001e-09,0.6161859035491943,0.6161859035491943,1.4808202981948853
31,0.7086371183395386,0.7086371183395386,0.8252397775650024,1.0000001e-10,0.6145833134651184,0.6145833134651184,1.4839047193527222
32,0.7114153504371643,0.7114153504371643,0.8187764883041382,1.0000001e-10,0.6151843070983887,0.6151843070983887,1.4854189157485962
33,0.7122154831886292,0.7122154831886292,0.819168746471405,1.0000001e-10,0.6159855723381042,0.6159855723381042,1.4812839031219482
34,0.7119043469429016,0.7119043469429016,0.8187974095344543,1.0000001e-10,0.6161859035491943,0.6161859035491943,1.480404019355774
35,0.7121488451957703,0.7121488451957703,0.8155556917190552,1.0000001e-11,0.6145833134651184,0.6145833134651184,1.482857346534729
36,0.7117265462875366,0.7117265462875366,0.818209171295166,1.0000001e-11,0.6153846383094788,0.6153846383094788,1.4834545850753784
37,0.7094372510910034,0.7094372510910034,0.8213200569152832,1.0000001e-11,0.6131811141967773,0.6131811141967773,1.4899190664291382
38,0.7115709185600281,0.7115709185600281,0.8190255761146545,1.0000001e-11,0.6135817170143127,0.6135817170143127,1.4901024103164673
39,0.7103484869003296,0.7103484869003296,0.8207077383995056,1.0000001e-12,0.6145833134651184,0.6145833134651184,1.4877469539642334
40,0.7132601141929626,0.7132601141929626,0.8180620074272156,1.0000001e-12,0.6151843070983887,0.6151843070983887,1.481819987297058
41,0.7118598818778992,0.7118598818778992,0.818716287612915,1.0000001e-12,0.6163862347602844,0.6163862347602844,1.482314109802246
42,0.7090149521827698,0.7090149521827698,0.82151859998703,1.0000001e-12,0.6143830418586731,0.6143830418586731,1.4887969493865967
43,0.711837649345398,0.711837649345398,0.819570779800415,1.0000001e-13,0.6161859035491943,0.6161859035491943,1.4819661378860474
44,0.7105929851531982,0.7105929851531982,0.8209177255630493,1.0000001e-13,0.6147836446762085,0.6147836446762085,1.4846831560134888
45,0.711482048034668,0.711482048034668,0.8204680681228638,1.0000001e-13,0.6151843070983887,0.6151843070983887,1.4826476573944092
46,0.7109930515289307,0.7109930515289307,0.8198413848876953,1.0000001e-13,0.6159855723381042,0.6159855723381042,1.4822664260864258
47,0.7123933434486389,0.7123933434486389,0.8181034326553345,1.00000015e-14,0.6147836446762085,0.6147836446762085,1.490966796875
48,0.7085926532745361,0.7085926532745361,0.820534348487854,1.00000015e-14,0.6155849099159241,0.6155849099159241,1.4837630987167358
49,0.7115931510925293,0.7115931510925293,0.8202493190765381,1.00000015e-14,0.6139823794364929,0.6139823794364929,1.4883310794830322
